,ID_VICTIMA,FECHA,AÑO,DIA_SEMANA,HORA,DEPARTAMENTO,JURISDICCION,LUGAR,MOTIVO_APARENTE,ARMAREC,PROCESADOS,MENORESCINICIOPROC,ACLARADO,SEXO,EDADCALC,ANTECEDENTES,ANTECEDENTESPORESTUPEFACIENTES,REL_VICT_AGRES,MES_NUMERO,TRIMESTRE_NUMERO,DIA_SEMANA_NUMERO,RANGO_EDAD
2368,TDB1120248,16.03.2013,2013.0,SABADO,24,PAYSANDU,SECCIONAL 2,OTROS,RAPIÑA / HURTO / COPAMIENTO,OBJETO PESADO / CONTUNDENTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,87,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,85 - 90
2369,TDB1134374,17.03.2013,2013.0,DOMINGO,5,MONTEVIDEO,SECCIONAL 8,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,60,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,7,60 - 65
2370,TDB118440,09.03.2013,2013.0,SABADO,23,MONTEVIDEO,SECCIONAL 19,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,6,20 - 25
2371,TDB118804,09.03.2013,2013.0,SABADO,21,CANELONES,SECCIONAL 19,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,22,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,20 - 25
2372,TDB124026,10.03.2013,2013.0,DOMINGO,5,CANELONES,SECCIONAL 4,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,18,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,7,15 - 20
2373,TDB124502,10.03.2013,2013.0,DOMINGO,6,MONTEVIDEO,SECCIONAL 2,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,24,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,7,20 - 25
2374,TDB173264,13.03.2013,2013.0,MIERCOLES,6,MONTEVIDEO,SECCIONAL 24,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,18,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,3,15 - 20
2375,TDB174356,13.03.2013,2013.0,MIERCOLES,8,TREINTA Y TRES,SECCIONAL 8,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,68,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,3,65 - 70
2376,TDB174734,13.03.2013,2013.0,MIERCOLES,11,MONTEVIDEO,SECCIONAL 11,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,61,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,3,60 - 65
2377,TDD1117402,27.05.2013,2013.0,LUNES,15,RIVERA,SECCIONAL 5,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,MUJER,80,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,5,2,1,80 - 85
2378,TDD115174,05.03.2013,2013.0,MARTES,22,MALDONADO,SECCIONAL 3,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,57,ANTECEDENTES POR DELITOS NO VIOLENTOS,CON ANTECEDENTES,SIN RELACION,3,1,2,55 - 60
2379,TDD1179296,30.05.2013,2013.0,JUEVES,18,MONTEVIDEO,SECCIONAL 12,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,56,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,5,2,4,55 - 60
2380,TDD1186184,31.05.2013,2013.0,VIERNES,12,MONTEVIDEO,SECCIONAL 15,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,86,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,5,2,5,85 - 90
2381,TDD144574,23.05.2013,2013.0,JUEVES,17,MONTEVIDEO,SECCIONAL 15,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,SIN PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,MUJER,68,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,5,2,4,65 - 70
2382,TDD157342,24.05.2013,2013.0,VIERNES,14,MONTEVIDEO,SECCIONAL 8,OTROS,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,68,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,5,2,5,65 - 70
2383,TDD168668,25.05.2013,2013.0,SABADO,6,MONTEVIDEO,SECCIONAL 16,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,16,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,5,2,6,15 - 20
2384,TDD188324,26.05.2013,2013.0,DOMINGO,11,MONTEVIDEO,SECCIONAL 9,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,62,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,5,2,7,60 - 65
2385,TDD196094,27.05.2013,2013.0,LUNES,1,MONTEVIDEO,SECCIONAL 21,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,55,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,CON ANTECEDENTES,PAREJA/EX PAREJA,5,2,1,55 - 60
2386,TDF1116582,05.02.2013,2013.0,MARTES,1,MONTEVIDEO,SECCIONAL 12,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,18,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,2,1,2,15 - 20
2387,TDF1121692,26.01.2013,2013.0,SABADO,6,MALDONADO,SECCIONAL 1,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,OBJETO PESADO / CONTUNDENTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,47,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,1,1,6,45 - 50
2388,TDF1166954,07.02.2013,2013.0,JUEVES,22,MONTEVIDEO,SECCIONAL 17,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,17,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,4,15 - 20
2389,TDF1169250,08.02.2013,2013.0,VIERNES,24,MONTEVIDEO,SECCIONAL 18,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,17,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,5,15 - 20
2390,TDF1183334,09.02.2013,2013.0,SABADO,24,MONTEVIDEO,SECCIONAL 17,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,24,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,6,20 - 25
2391,TDF1184986,09.02.2013,2013.0,SABADO,1,MONTEVIDEO,SECCIONAL 17,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,47,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,6,45 - 50
2392,TDF166210,01.02.2013,2013.0,VIERNES,10,TACUAREMBO,SECCIONAL 7,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,AUTOR MAYOR FALLECIDO,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,31,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,5,30 - 35
2393,TDF169024,01.02.2013,2013.0,VIERNES,16,CANELONES,SECCIONAL 17,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,72,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,2,1,5,70 - 75
2394,TDF170102,02.02.2013,2013.0,SABADO,24,MONTEVIDEO,SECCIONAL 15,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,28,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,2,1,6,25 - 30
2395,TDI112558,17.04.2013,2013.0,MIERCOLES,24,MONTEVIDEO,SECCIONAL 18,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,SIN PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,22,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,3,20 - 25
2396,TDI1169498,26.04.2013,2013.0,VIERNES,7,MONTEVIDEO,SECCIONAL 7,OTROS,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,47,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,4,2,5,45 - 50
2397,TDI1178206,18.04.2013,2013.0,JUEVES,10,MONTEVIDEO,SECCIONAL 5,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,34,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,4,2,4,30 - 35
2398,TDI1183330,26.04.2013,2013.0,VIERNES,20,MONTEVIDEO,SECCIONAL 21,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,29,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,PAREJA/EX PAREJA,4,2,5,25 - 30
2399,TDI130212,18.04.2013,2013.0,JUEVES,24,MONTEVIDEO,SECCIONAL 25,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,25,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,4,25 - 30
2400,TDI147194,18.04.2013,2013.0,JUEVES,20,MONTEVIDEO,SECCIONAL 24,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,26,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,4,2,4,25 - 30
2401,TDI178946,20.04.2013,2013.0,SABADO,20,MONTEVIDEO,SECCIONAL 14,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,OTRAS ARMAS,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,0,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,4,2,6,0 - 5
2402,TDM1116966,11.04.2013,2013.0,JUEVES,2,MONTEVIDEO,SECCIONAL 24,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,38,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,4,35 - 40
2403,TDM1135166,12.04.2013,2013.0,VIERNES,6,MONTEVIDEO,SECCIONAL 19,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,31,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,4,2,5,30 - 35
2404,TDM1153072,12.04.2013,2013.0,VIERNES,15,MALDONADO,SECCIONAL 2,OTROS,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,68,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,5,65 - 70
2405,TDM119890,04.04.2013,2013.0,JUEVES,22,MONTEVIDEO,SECCIONAL 19,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,17,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,4,15 - 20
2406,TDM13132,03.04.2013,2013.0,MIERCOLES,21,MONTEVIDEO,SECCIONAL 19,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,16,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,4,2,3,15 - 20
2407,TDM136270,05.04.2013,2013.0,VIERNES,21,MONTEVIDEO,SECCIONAL 18,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,23,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,5,20 - 25
2408,TDM144096,06.04.2013,2013.0,SABADO,11,CANELONES,SECCIONAL 2,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,24,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,6,20 - 25
2409,TDM151614,06.04.2013,2013.0,SABADO,21,MONTEVIDEO,SECCIONAL 5,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,68,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,6,65 - 70
2410,TDM154876,07.04.2013,2013.0,DOMINGO,1,CANELONES,SECCIONAL 17,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,37,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,7,35 - 40
2411,TDM17066,03.04.2013,2013.0,MIERCOLES,2,RIVERA,SECCIONAL 9,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,38,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,3,35 - 40
2412,TDO1111752,05.05.2013,2013.0,DOMINGO,5,FLORIDA,SECCIONAL 13,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,31,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,5,2,7,30 - 35
2413,TDO1144540,06.05.2013,2013.0,LUNES,23,MONTEVIDEO,SECCIONAL 21,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,29,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,SIN RELACION,5,2,1,25 - 30
2414,TDO1146794,07.05.2013,2013.0,MARTES,5,MONTEVIDEO,SECCIONAL 24,OTROS,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,67,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,5,2,2,65 - 70
2415,TDO136096,30.04.2013,2013.0,MARTES,6,MONTEVIDEO,SECCIONAL 21,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,39,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,2,35 - 40
2416,TDO18838,28.04.2013,2013.0,DOMINGO,13,CANELONES,SECCIONAL 19,OTROS,RAPIÑA / HURTO / COPAMIENTO,OBJETO PESADO / CONTUNDENTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,69,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,4,2,7,65 - 70
2417,TDO193398,03.05.2013,2013.0,VIERNES,20,MONTEVIDEO,SECCIONAL 18,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,54,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,5,2,5,50 - 55
2418,TDP1104992,28.03.2013,2013.0,JUEVES,8,RIVERA,SECCIONAL 9,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,35.50895004007481,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,4,35 - 40
2419,TDP1109262,28.03.2013,2013.0,JUEVES,23,CERRO LARGO,SECCIONAL 5,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,AUTOR MAYOR FALLECIDO,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,31,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,4,30 - 35
2420,TDP111346,21.03.2013,2013.0,JUEVES,12,SALTO,SECCIONAL 13,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,46,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,4,45 - 50
2421,TDP1113896,28.03.2013,2013.0,JUEVES,18,MONTEVIDEO,SECCIONAL 14,OTROS,RAPIÑA / HURTO / COPAMIENTO,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,39,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,4,35 - 40
2422,TDP1130360,30.03.2013,2013.0,SABADO,7,MONTEVIDEO,SECCIONAL 12,OTROS,OTROS MOTIVOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,25,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,25 - 30
2423,TDP1139950,30.03.2013,2013.0,SABADO,22,MONTEVIDEO,SECCIONAL 21,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,CON MENORES C/INICIO PROC.,ACLARADO,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,20 - 25
2424,TDP1147566,30.03.2013,2013.0,SABADO,21,CANELONES,SECCIONAL 22,OTROS,OTROS MOTIVOS,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,39,ANTECEDENTES POR DELITOS VIOLENTOS,SIN ANTECEDENTES,SIN RELACION,3,1,6,35 - 40
2425,TDP1162140,09.03.2013,2013.0,SABADO,7,RIO NEGRO,SECCIONAL 6,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,34,ANTECEDENTES POR DELITOS NO VIOLENTOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,30 - 35
2426,TDP122224,22.03.2013,2013.0,VIERNES,16,MONTEVIDEO,SECCIONAL 19,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,0,SIN ANTECEDENTES,SIN ANTECEDENTES,FAMILIAR,3,1,5,0 - 5
2427,TDP130974,22.03.2013,2013.0,VIERNES,23,MONTEVIDEO,SECCIONAL 13,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,48,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,5,45 - 50
2428,TDP140340,23.03.2013,2013.0,SABADO,13,MONTEVIDEO,SECCIONAL 7,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,48,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,6,45 - 50
2429,TDP163594,25.03.2013,2013.0,LUNES,24,COLONIA,SECCIONAL 5,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,ARMA DE FUEGO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,20,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,1,20 - 25
2430,TDP164700,25.03.2013,2013.0,LUNES,15,MONTEVIDEO,SECCIONAL 22,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,34,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,1,30 - 35
2431,TDP168998,25.03.2013,2013.0,LUNES,14,CANELONES,SECCIONAL 10,OTROS,VIOLENCIA DOMESTICA Y ASOCIADOS,CORTO / PUNZANTE,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,MUJER,40,SIN ANTECEDENTES,SIN ANTECEDENTES,PAREJA/EX PAREJA,3,1,1,40 - 45
2432,TDP169418,25.03.2013,2013.0,LUNES,21,MONTEVIDEO,SECCIONAL 5,OTROS,ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS,ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO,CON PROCESADOS,SIN MENORES C/INICIO PROC.,ACLARADO,HOMBRE,51,SIN ANTECEDENTES,SIN ANTECEDENTES,SIN RELACION,3,1,1,50 - 55
2433,TDP181094,26.03.2013,2013.0,MARTES,9,CERRO LARGO,SECCIONAL 3,OTROS,RAPIÑA / HURTO / COPAMIENTO,CORTO / PUNZANTE,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,MUJER,91,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,2,90 - 95
2434,TDP183558,26.03.2013,2013.0,MARTES,21,MONTEVIDEO,SECCIONAL 9,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,41,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,FAMILIAR,3,1,2,40 - 45
2435,TDP183656,26.03.2013,2013.0,MARTES,19,RIVERA,SECCIONAL 10,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,28,SIN ANTECEDENTES,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,2,25 - 30
2436,TDP189242,27.03.2013,2013.0,MIERCOLES,7,MONTEVIDEO,SECCIONAL 24,OTROS,AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES,ARMA DE FUEGO,SIN PROCESADOS,SIN MENORES C/INICIO PROC.,SIN ACLARAR,HOMBRE,20,ANTECEDENTES POR AMBOS TIPOS DE DELITOS,SIN ANTECEDENTES,AMIGO/CONOCIDO,3,1,3,20 - 25
